customer_id,avg_session_duration,avg_feature_usage,avg_engagement_rate,avg_satisfaction,avg_nps,avg_monthly_revenue,latest_monthly_revenue,active_months,first_monthly_revenue,revenue_change,revenue_trend,cluster,customer_type,plan_type,region,industry,company_size,tenure_months
CUST_03551,31.428571428571427,2.0,1.0,,,199.0,199,7,199,0,Stable,1,Mid-market,Pro,Latin America,E-commerce,465,6
CUST_03552,18.333333333333332,1.6666666666666667,0.0,,,29.0,29,3,29,0,Stable,1,SMB,Basic,Asia-Pacific,E-commerce,19,2
CUST_03553,24.235294117647058,1.7058823529411764,0.0,,,29.0,29,17,29,0,Stable,1,SMB,Basic,North America,Healthcare,18,16
CUST_03554,39.22222222222222,2.4444444444444446,0.6666666666666666,,,499.0,499,9,499,0,Stable,1,Mid-market,Enterprise,North America,Education,106,8
CUST_03555,25.5,1.25,,,,99.0,99,4,99,0,Stable,1,SMB,Pro,North America,Finance,23,3
CUST_03556,27.363636363636363,1.0909090909090908,0.0,,,29.0,29,11,29,0,Stable,1,SMB,Basic,North America,Education,36,10
CUST_03557,43.083333333333336,3.2916666666666665,0.8,7.0,26.0,499.0,499,24,499,0,Stable,0,Mid-market,Enterprise,Latin America,Technology,141,23
CUST_03558,24.444444444444443,1.3333333333333333,,,,29.0,29,9,29,0,Stable,1,SMB,Basic,Asia-Pacific,E-commerce,35,8
CUST_03559,21.0,1.2,0.0,,,29.0,29,5,29,0,Stable,1,SMB,Basic,Asia-Pacific,Retail,40,4
CUST_03560,24.73913043478261,2.0,0.625,,,29.0,29,23,29,0,Stable,1,SMB,Basic,Asia-Pacific,Healthcare,25,22
CUST_03561,21.444444444444443,1.2222222222222223,1.0,,,29.0,29,9,29,0,Stable,1,SMB,Basic,Asia-Pacific,Finance,19,8
CUST_03562,23.076923076923077,1.3076923076923077,0.0,,,99.0,99,13,99,0,Stable,1,SMB,Pro,Asia-Pacific,Healthcare,34,12
CUST_03563,41.54545454545455,2.909090909090909,0.0,,,499.0,499,11,499,0,Stable,1,Mid-market,Enterprise,Asia-Pacific,Finance,160,10
CUST_03564,45.69230769230769,3.076923076923077,0.3333333333333333,,,199.0,199,13,199,0,Stable,1,Mid-market,Pro,North America,Finance,484,12
CUST_03565,54.75,3.75,1.0,,,299.0,299,4,299,0,Stable,0,Enterprise,Pro,North America,Technology,4585,3
CUST_03566,26.0,1.0,1.0,,,29.0,29,15,29,0,Stable,1,SMB,Basic,Europe,E-commerce,3,14
CUST_03567,44.0,3.0,0.8333333333333334,,,49.0,49,11,49,0,Stable,1,Mid-market,Basic,North America,Retail,440,10
CUST_03568,7.0,2.0,,,,99.0,99,1,99,0,Stable,1,SMB,Pro,Europe,Retail,2,0
CUST_03569,17.0,5.0,1.0,,,499.0,499,2,499,0,Stable,1,Mid-market,Enterprise,Asia-Pacific,Healthcare,397,1
CUST_03570,34.45454545454545,3.0,1.0,6.0,4.0,199.0,199,11,199,0,Stable,1,Mid-market,Pro,Asia-Pacific,Healthcare,365,10
CUST_03571,23.0,3.0,0.0,,,199.0,199,2,199,0,Stable,1,Mid-market,Pro,Europe,Retail,453,1
CUST_03572,26.291666666666668,2.2916666666666665,0.8,,,99.0,99,24,99,0,Stable,1,SMB,Pro,Europe,Finance,24,23
CUST_03573,41.72727272727273,3.409090909090909,0.9166666666666666,,,199.0,199,22,199,0,Stable,1,Mid-market,Pro,North America,Healthcare,239,21
CUST_03574,23.0,1.6923076923076923,0.0,6.0,4.0,29.0,29,13,29,0,Stable,1,SMB,Basic,North America,Education,21,12
CUST_03575,25.5,2.375,0.4,,,29.0,29,24,29,0,Stable,1,SMB,Basic,Asia-Pacific,Education,38,23
CUST_03576,14.333333333333334,1.6666666666666667,,,,29.0,29,3,29,0,Stable,1,SMB,Basic,North America,Technology,4,2
CUST_03577,25.7,1.1,0.16666666666666666,7.0,35.0,29.0,29,10,29,0,Stable,1,SMB,Basic,Europe,E-commerce,21,9
CUST_03578,16.0,1.0,1.0,,,199.0,199,3,199,0,Stable,1,Mid-market,Pro,Latin America,Education,302,2
CUST_03579,13.333333333333334,1.6666666666666667,,,,99.0,99,3,99,0,Stable,1,SMB,Pro,North America,Retail,34,2
CUST_03580,39.25,2.625,,,,199.0,199,8,199,0,Stable,1,Mid-market,Pro,Europe,Healthcare,162,7
CUST_03581,33.8,2.4,0.5,,,499.0,499,5,499,0,Stable,1,Mid-market,Enterprise,Europe,Education,402,4
CUST_03582,41.857142857142854,2.9523809523809526,0.5185185185185185,,,199.0,199,21,199,0,Stable,1,Mid-market,Pro,Latin America,Finance,297,20
CUST_03583,19.6,1.2,1.0,,,29.0,29,10,29,0,Stable,1,SMB,Basic,Europe,Retail,37,9
CUST_03584,14.333333333333334,0.3333333333333333,1.0,,,29.0,29,3,29,0,Stable,1,SMB,Basic,North America,Finance,47,2
CUST_03585,25.347826086956523,1.7826086956521738,0.7142857142857143,8.0,27.0,29.0,29,23,29,0,Stable,1,SMB,Basic,North America,Education,40,22
CUST_03586,19.8,1.6666666666666667,1.0,7.0,15.0,29.0,29,15,29,0,Stable,1,SMB,Basic,North America,Healthcare,19,14
CUST_03587,44.666666666666664,4.833333333333333,1.0,,,999.0,999,6,999,0,Stable,0,Enterprise,Enterprise,Europe,Healthcare,3001,5
CUST_03588,37.7,3.8,1.0,,,499.0,499,10,499,0,Stable,0,Mid-market,Enterprise,Europe,E-commerce,218,9
CUST_03589,24.23076923076923,1.9230769230769231,0.5,10.0,69.0,29.0,29,13,29,0,Stable,1,SMB,Basic,North America,Retail,20,12
CUST_03590,44.0,3.3,0.4444444444444444,,,199.0,199,20,199,0,Stable,1,Mid-market,Pro,Europe,Healthcare,370,19
CUST_03591,19.5,1.75,,,,99.0,99,4,99,0,Stable,1,SMB,Pro,North America,Technology,40,3
CUST_03592,47.0,4.5,0.5,,,99.0,99,4,99,0,Stable,1,Enterprise,Basic,North America,E-commerce,4407,3
CUST_03593,24.375,1.75,0.16666666666666666,,,29.0,29,8,29,0,Stable,1,SMB,Basic,Europe,Finance,24,7
CUST_03594,25.75,1.9166666666666667,0.5,9.0,31.0,29.0,29,24,29,0,Stable,1,SMB,Basic,Asia-Pacific,E-commerce,13,23
CUST_03595,17.0,2.0,,,,29.0,29,3,29,0,Stable,1,SMB,Basic,Europe,Finance,49,2
CUST_03596,67.89473684210526,8.263157894736842,0.9333333333333332,,,999.0,999,19,999,0,Stable,0,Enterprise,Enterprise,Asia-Pacific,E-commerce,4496,18
CUST_03597,34.166666666666664,3.6666666666666665,0.5,,,199.0,199,6,199,0,Stable,1,Mid-market,Pro,Europe,Technology,216,5
CUST_03598,66.27272727272727,7.545454545454546,0.875,,,999.0,999,11,999,0,Stable,0,Enterprise,Enterprise,North America,Healthcare,4379,10
CUST_03599,23.5,2.3333333333333335,0.75,,,29.0,29,12,29,0,Stable,1,SMB,Basic,Europe,E-commerce,42,11
CUST_03600,17.6,2.4,1.0,8.0,28.0,29.0,29,5,29,0,Stable,1,SMB,Basic,Asia-Pacific,E-commerce,12,4
CUST_03601,22.529411764705884,1.5294117647058822,1.0,,,29.0,29,17,29,0,Stable,1,SMB,Basic,North America,Healthcare,1,16
CUST_03602,44.0,2.5454545454545454,0.6666666666666666,,,49.0,49,11,49,0,Stable,1,Mid-market,Basic,North America,Finance,208,10
CUST_03603,11.5,1.5,,,,29.0,29,2,29,0,Stable,1,SMB,Basic,Europe,Healthcare,25,1
CUST_03604,36.083333333333336,4.25,0.25,,,199.0,199,12,199,0,Stable,1,Mid-market,Pro,North America,Healthcare,333,11
CUST_03605,24.1,1.2,0.25,,,29.0,29,10,29,0,Stable,1,SMB,Basic,North America,Healthcare,35,9
CUST_03606,22.46153846153846,2.1538461538461537,0.5,,,99.0,99,13,99,0,Stable,1,SMB,Pro,North America,Education,12,12
CUST_03607,41.78260869565217,3.217391304347826,0.8,7.5,40.0,199.0,199,23,199,0,Stable,1,Mid-market,Pro,North America,Retail,272,22
CUST_03608,10.25,1.75,0.0,,,29.0,29,4,29,0,Stable,1,SMB,Basic,Asia-Pacific,Finance,49,3
CUST_03609,47.2,4.1,1.0,8.0,24.0,499.0,499,10,499,0,Stable,0,Mid-market,Enterprise,North America,Finance,204,9
CUST_03610,39.42857142857143,2.142857142857143,0.5,7.0,24.0,199.0,199,7,199,0,Stable,1,Mid-market,Pro,Asia-Pacific,Retail,214,6
CUST_03611,34.666666666666664,4.166666666666667,0.5,,,499.0,499,6,499,0,Stable,1,Mid-market,Enterprise,North America,Education,309,5
CUST_03612,33.0,4.111111111111111,0.25,,,49.0,49,9,49,0,Stable,1,Mid-market,Basic,Latin America,Retail,211,8
CUST_03613,56.583333333333336,8.166666666666666,0.5,,,999.0,999,12,999,0,Stable,0,Enterprise,Enterprise,North America,Finance,3476,11
CUST_03614,33.5,3.3333333333333335,,,,49.0,49,6,49,0,Stable,1,Mid-market,Basic,North America,Education,79,5
CUST_03615,20.0,0.5,,,,29.0,29,2,29,0,Stable,1,SMB,Basic,Asia-Pacific,Retail,2,1
CUST_03616,6.0,2.0,,,,29.0,29,1,29,0,Stable,1,SMB,Basic,Europe,Education,43,0
CUST_03617,27.2,1.3,0.5,,,299.0,299,10,299,0,Stable,1,SMB,Enterprise,North America,Retail,5,9
CUST_03618,9.5,0.5,,,,29.0,29,2,29,0,Stable,1,SMB,Basic,Latin America,Education,42,1
CUST_03619,19.0,1.8333333333333333,,,,29.0,29,6,29,0,Stable,1,SMB,Basic,Asia-Pacific,Finance,3,5
CUST_03620,15.5,0.5,,,,29.0,29,4,29,0,Stable,1,SMB,Basic,Asia-Pacific,E-commerce,10,3
CUST_03621,26.38888888888889,1.6111111111111112,0.125,,,29.0,29,18,29,0,Stable,1,SMB,Basic,Europe,E-commerce,38,17
CUST_03622,15.5,0.5,,,,29.0,29,2,29,0,Stable,1,SMB,Basic,Asia-Pacific,Finance,4,1
CUST_03623,63.25,8.0625,0.8333333333333334,,,999.0,999,16,999,0,Stable,0,Enterprise,Enterprise,Latin America,Finance,2554,15
CUST_03624,54.5,7.75,1.0,,,299.0,299,8,299,0,Stable,0,Enterprise,Pro,Europe,Healthcare,2599,7
CUST_03625,31.823529411764707,1.6470588235294117,,8.0,-4.0,29.0,29,17,29,0,Stable,1,SMB,Basic,Europe,Retail,10,16
CUST_03626,41.35294117647059,3.5294117647058822,0.5,,,49.0,49,17,49,0,Stable,1,Mid-market,Basic,Latin America,Technology,358,16
CUST_03627,25.071428571428573,1.9285714285714286,0.0,7.0,27.0,99.0,99,14,99,0,Stable,1,SMB,Pro,North America,Retail,25,13
CUST_03628,20.428571428571427,1.4285714285714286,1.0,,,29.0,29,7,29,0,Stable,1,SMB,Basic,North America,Education,29,6
CUST_03629,37.25,4.125,0.0,,,499.0,499,8,499,0,Stable,1,Mid-market,Enterprise,North America,Education,133,7
CUST_03630,37.916666666666664,3.9166666666666665,0.5,,,199.0,199,12,199,0,Stable,1,Mid-market,Pro,North America,Healthcare,194,11
CUST_03631,70.71428571428571,5.0,1.0,,,299.0,299,7,299,0,Stable,0,Enterprise,Pro,North America,Technology,1449,6
CUST_03632,44.0,3.5652173913043477,0.5,,,499.0,499,23,499,0,Stable,0,Mid-market,Enterprise,Asia-Pacific,Retail,460,22
CUST_03633,68.5,7.9,1.0,,,999.0,999,10,999,0,Stable,0,Enterprise,Enterprise,Asia-Pacific,Retail,3926,9
CUST_03634,21.736842105263158,1.894736842105263,1.0,,,99.0,99,19,99,0,Stable,1,SMB,Pro,North America,Finance,26,18
CUST_03635,37.54545454545455,3.9545454545454546,0.5,,,199.0,199,22,199,0,Stable,1,Mid-market,Pro,Europe,Finance,298,21
CUST_03636,26.77777777777778,2.0555555555555554,0.375,,,29.0,29,18,29,0,Stable,1,SMB,Basic,Latin America,Education,45,17
CUST_03637,25.0,2.0,,,,299.0,299,2,299,0,Stable,1,Enterprise,Pro,North America,Technology,1338,1
CUST_03638,24.0,1.4,1.0,,,29.0,29,5,29,0,Stable,1,SMB,Basic,Europe,Education,3,4
CUST_03639,69.76470588235294,6.470588235294118,0.875,,,299.0,299,17,299,0,Stable,0,Enterprise,Pro,Asia-Pacific,Retail,3194,16
CUST_03640,31.285714285714285,1.4285714285714286,,,,29.0,29,7,29,0,Stable,1,SMB,Basic,Europe,Healthcare,26,6
CUST_03641,14.0,0.5,0.0,,,29.0,29,2,29,0,Stable,1,SMB,Basic,North America,E-commerce,21,1
CUST_03642,25.666666666666668,1.6666666666666667,0.0,,,29.0,29,12,29,0,Stable,1,SMB,Basic,North America,Healthcare,31,11
CUST_03643,27.25,2.5,,,,49.0,49,4,49,0,Stable,1,Mid-market,Basic,Asia-Pacific,E-commerce,130,3
CUST_03644,69.78260869565217,8.391304347826088,0.8571428571428571,,,999.0,999,23,999,0,Stable,0,Enterprise,Enterprise,North America,Healthcare,4766,22
CUST_03645,23.6,2.05,0.3333333333333333,7.0,23.0,99.0,99,20,99,0,Stable,1,SMB,Pro,Latin America,Technology,25,19
CUST_03646,33.4,3.4,,7.0,29.0,49.0,49,5,49,0,Stable,1,Mid-market,Basic,Asia-Pacific,Finance,279,4
CUST_03647,64.84210526315789,7.7368421052631575,1.0,7.0,4.0,999.0,999,19,999,0,Stable,0,Enterprise,Enterprise,Europe,E-commerce,1675,18
CUST_03648,27.7,1.5,0.3333333333333333,,,29.0,29,20,29,0,Stable,1,SMB,Basic,Europe,Finance,28,19
CUST_03649,25.77777777777778,1.5555555555555556,1.0,,,99.0,99,9,99,0,Stable,1,SMB,Pro,North America,Technology,20,8
CUST_03650,29.5,1.0,,7.0,19.0,49.0,49,2,49,0,Stable,1,Mid-market,Basic,Europe,Retail,429,1
CUST_03651,19.785714285714285,1.6428571428571428,0.16666666666666666,,,99.0,99,14,99,0,Stable,1,SMB,Pro,Latin America,Retail,44,13
CUST_03652,44.1578947368421,3.3157894736842106,0.8,7.0,18.0,49.0,49,19,49,0,Stable,1,Mid-market,Basic,Europe,Healthcare,94,18
CUST_03653,61.666666666666664,5.666666666666667,0.6666666666666666,,,99.0,99,9,99,0,Stable,0,Enterprise,Basic,Europe,E-commerce,4977,8
CUST_03654,50.0,2.5,,,,299.0,299,2,299,0,Stable,1,Enterprise,Pro,Latin America,Healthcare,549,1
CUST_03655,15.5,1.5,,,,99.0,99,2,99,0,Stable,1,SMB,Pro,Latin America,Education,19,1
CUST_03656,25.52173913043478,1.6956521739130435,0.4166666666666667,6.0,27.0,99.0,99,23,99,0,Stable,1,SMB,Pro,North America,Retail,25,22
CUST_03657,24.066666666666666,1.4666666666666666,0.0,6.0,9.0,29.0,29,15,29,0,Stable,1,SMB,Basic,Europe,Healthcare,9,14
CUST_03658,37.666666666666664,3.0,0.4,,,49.0,49,18,49,0,Stable,1,Mid-market,Basic,Europe,Retail,273,17
CUST_03659,40.84615384615385,4.3076923076923075,0.4666666666666666,,,199.0,199,13,199,0,Stable,1,Mid-market,Pro,Asia-Pacific,Healthcare,94,12
CUST_03660,39.166666666666664,3.25,0.5,,,199.0,199,12,199,0,Stable,1,Mid-market,Pro,Asia-Pacific,Technology,86,11
CUST_03661,42.04347826086956,3.652173913043478,0.3333333333333333,,,199.0,199,23,199,0,Stable,1,Mid-market,Pro,Latin America,Finance,323,22
CUST_03662,28.25,2.125,0.5,,,29.0,29,16,29,0,Stable,1,SMB,Basic,Latin America,Technology,40,15
CUST_03663,73.53846153846153,8.384615384615385,1.0,,,999.0,999,13,999,0,Stable,0,Enterprise,Enterprise,Asia-Pacific,Healthcare,4023,12
CUST_03664,26.0,1.5,0.5,,,29.0,29,12,29,0,Stable,1,SMB,Basic,Europe,Education,29,11
CUST_03665,14.0,2.6666666666666665,,,,29.0,29,3,29,0,Stable,1,SMB,Basic,Europe,E-commerce,4,2
CUST_03666,23.083333333333332,2.1666666666666665,1.0,,,299.0,299,12,299,0,Stable,1,SMB,Enterprise,North America,Finance,28,11
CUST_03667,26.0,1.0,1.0,,,29.0,29,5,29,0,Stable,1,SMB,Basic,Europe,Education,33,4
CUST_03668,40.266666666666666,3.8,0.5,,,199.0,199,15,199,0,Stable,1,Mid-market,Pro,North America,Finance,297,14
CUST_03669,28.05,2.0,0.5,,,299.0,299,20,299,0,Stable,1,SMB,Enterprise,Europe,Retail,35,19
CUST_03670,39.583333333333336,3.4166666666666665,1.0,8.0,28.0,199.0,199,12,199,0,Stable,1,Mid-market,Pro,Asia-Pacific,Education,492,11
CUST_03671,22.2,1.8,0.0,,,29.0,29,10,29,0,Stable,1,SMB,Basic,North America,E-commerce,44,9
CUST_03672,38.72222222222222,3.9444444444444446,0.75,,,199.0,199,18,199,0,Stable,1,Mid-market,Pro,North America,E-commerce,448,17
CUST_03673,17.666666666666668,1.6666666666666667,0.0,,,99.0,99,6,99,0,Stable,1,SMB,Pro,Europe,E-commerce,3,5
CUST_03674,31.0,3.0,,,,299.0,299,1,299,0,Stable,1,Enterprise,Pro,Latin America,Technology,587,0
CUST_03675,23.333333333333332,1.0,1.0,,,199.0,199,3,199,0,Stable,1,Mid-market,Pro,North America,Education,90,2
CUST_03676,40.90909090909091,3.409090909090909,0.38888888888888884,,,199.0,199,22,199,0,Stable,1,Mid-market,Pro,Asia-Pacific,Finance,280,21
CUST_03677,23.565217391304348,2.347826086956522,0.6,,,29.0,29,23,29,0,Stable,1,SMB,Basic,Europe,Education,47,22
CUST_03678,11.666666666666666,0.6666666666666666,,,,29.0,29,3,29,0,Stable,1,SMB,Basic,Europe,Healthcare,31,2
CUST_03679,16.0,1.3333333333333333,1.0,,,29.0,29,6,29,0,Stable,1,SMB,Basic,North America,Technology,21,5
CUST_03680,33.833333333333336,3.8333333333333335,,,,49.0,49,6,49,0,Stable,1,Mid-market,Basic,North America,Education,445,5
CUST_03681,25.904761904761905,1.6666666666666667,0.5,,,29.0,29,21,29,0,Stable,1,SMB,Basic,North America,Healthcare,16,20
CUST_03682,23.555555555555557,1.8888888888888888,0.4,7.0,27.0,29.0,29,18,29,0,Stable,1,SMB,Basic,North America,Retail,35,17
CUST_03683,24.333333333333332,1.2222222222222223,0.0,,,29.0,29,9,29,0,Stable,1,SMB,Basic,North America,Technology,4,8
CUST_03684,28.941176470588236,1.6470588235294117,0.6666666666666666,,,29.0,29,17,29,0,Stable,1,SMB,Basic,Europe,Retail,11,16
CUST_03685,41.53846153846154,3.6153846153846154,0.3,,,49.0,49,13,49,0,Stable,1,Mid-market,Basic,Asia-Pacific,Finance,358,12
CUST_03686,16.25,2.75,0.0,,,99.0,99,4,99,0,Stable,1,SMB,Pro,Europe,Technology,2,3
CUST_03687,41.470588235294116,2.8823529411764706,0.7142857142857143,,,49.0,49,17,49,0,Stable,1,Mid-market,Basic,Europe,Healthcare,298,16
CUST_03688,39.4,3.4,1.0,,,49.0,49,5,49,0,Stable,1,Mid-market,Basic,North America,E-commerce,123,4
CUST_03689,36.4,3.6,0.75,,,49.0,49,10,49,0,Stable,1,Mid-market,Basic,Asia-Pacific,E-commerce,459,9
CUST_03690,13.0,2.5,0.0,,,29.0,29,2,29,0,Stable,1,SMB,Basic,Europe,Technology,31,1
CUST_03691,21.142857142857142,1.8571428571428572,0.0,,,29.0,29,7,29,0,Stable,1,SMB,Basic,North America,Healthcare,36,6
CUST_03692,25.25,0.75,0.0,,,29.0,29,8,29,0,Stable,1,SMB,Basic,North America,Healthcare,31,7
CUST_03693,39.5,3.5,0.5,5.0,-6.0,49.0,49,14,49,0,Stable,1,Mid-market,Basic,Latin America,Finance,142,13
CUST_03694,25.857142857142858,2.4285714285714284,0.0,,,499.0,499,7,499,0,Stable,1,Mid-market,Enterprise,Europe,Finance,484,6
CUST_03695,10.5,0.0,1.0,,,99.0,99,2,99,0,Stable,1,SMB,Pro,North America,Education,25,1
CUST_03696,42.958333333333336,3.4166666666666665,0.5833333333333334,,,49.0,49,24,49,0,Stable,1,Mid-market,Basic,Latin America,Technology,468,23
CUST_03697,71.04166666666667,7.25,0.9,,,999.0,999,24,999,0,Stable,0,Enterprise,Enterprise,Asia-Pacific,Education,2542,23
CUST_03698,27.15,1.8,1.0,,,99.0,99,20,99,0,Stable,1,SMB,Pro,Asia-Pacific,Healthcare,45,19
CUST_03699,14.5,1.0,,,,99.0,99,2,99,0,Stable,1,SMB,Pro,North America,Healthcare,46,1
CUST_03700,40.2,5.466666666666667,0.5,,,499.0,499,15,499,0,Stable,0,Mid-market,Enterprise,North America,Education,370,14
CUST_03701,10.0,1.0,,,,29.0,29,2,29,0,Stable,1,SMB,Basic,Asia-Pacific,Healthcare,45,1
CUST_03702,23.208333333333332,1.875,0.8,6.0,29.0,29.0,29,24,29,0,Stable,1,SMB,Basic,North America,Finance,7,23
CUST_03703,17.571428571428573,1.8571428571428572,0.5,,,99.0,99,7,99,0,Stable,1,SMB,Pro,Asia-Pacific,Technology,22,6
CUST_03704,43.38461538461539,3.0,0.7,,,49.0,49,13,49,0,Stable,1,Mid-market,Basic,North America,Healthcare,458,12
CUST_03705,20.833333333333332,1.6666666666666667,,,,99.0,99,6,99,0,Stable,1,SMB,Pro,Asia-Pacific,Healthcare,21,5
CUST_03706,37.5,6.0,0.0,,,999.0,999,2,999,0,Stable,0,Enterprise,Enterprise,Europe,Education,2376,1
CUST_03707,16.2,1.2,,,,99.0,99,5,99,0,Stable,1,SMB,Pro,Asia-Pacific,E-commerce,13,4
CUST_03708,33.888888888888886,2.7777777777777777,0.5,,,49.0,49,9,49,0,Stable,1,Mid-market,Basic,North America,Retail,474,8
CUST_03709,24.928571428571427,1.2857142857142858,0.5,8.0,23.0,99.0,99,14,99,0,Stable,1,SMB,Pro,Europe,Education,18,13
CUST_03710,42.30434782608695,4.173913043478261,0.6,,,49.0,49,23,49,0,Stable,1,Mid-market,Basic,Europe,E-commerce,103,22
CUST_03711,41.714285714285715,2.4285714285714284,0.3333333333333333,,,199.0,199,7,199,0,Stable,1,Mid-market,Pro,North America,Education,453,6
CUST_03712,66.0,3.0,1.0,,,99.0,99,5,99,0,Stable,0,Enterprise,Basic,Latin America,Healthcare,3000,4
CUST_03713,9.75,1.5,,,,29.0,29,4,29,0,Stable,1,SMB,Basic,Europe,Education,36,3
CUST_03714,74.44444444444444,8.11111111111111,0.8333333333333334,,,999.0,999,18,999,0,Stable,0,Enterprise,Enterprise,Europe,Finance,2272,17
CUST_03715,14.5,1.0,1.0,6.0,24.0,99.0,99,4,99,0,Stable,1,SMB,Pro,North America,Finance,6,3
CUST_03716,15.0,0.5,,,,29.0,29,2,29,0,Stable,1,SMB,Basic,Europe,Retail,48,1
CUST_03717,72.22727272727273,6.7727272727272725,0.8518518518518517,9.0,33.0,99.0,99,22,99,0,Stable,0,Enterprise,Basic,North America,Healthcare,3643,21
CUST_03718,31.625,4.875,0.0,6.0,1.0,499.0,499,8,499,0,Stable,1,Mid-market,Enterprise,North America,Finance,154,7
CUST_03719,23.80952380952381,1.4761904761904763,0.3333333333333333,,,29.0,29,21,29,0,Stable,1,SMB,Basic,North America,Healthcare,33,20
CUST_03720,59.642857142857146,7.5,0.625,,,999.0,999,14,999,0,Stable,0,Enterprise,Enterprise,Latin America,Technology,1067,13
CUST_03721,12.333333333333334,0.6666666666666666,1.0,,,29.0,29,3,29,0,Stable,1,SMB,Basic,Europe,Education,18,2
CUST_03722,17.75,0.75,,,,29.0,29,4,29,0,Stable,1,SMB,Basic,Europe,Technology,10,3
CUST_03723,18.0,1.0,,,,29.0,29,1,29,0,Stable,1,SMB,Basic,Europe,Technology,11,0
CUST_03724,25.15,1.35,0.0,,,29.0,29,20,29,0,Stable,1,SMB,Basic,Europe,Technology,21,19
CUST_03725,23.4,1.4,0.0,,,29.0,29,10,29,0,Stable,1,SMB,Basic,Europe,Retail,22,9
CUST_03726,25.923076923076923,1.3076923076923077,1.0,,,29.0,29,13,29,0,Stable,1,SMB,Basic,North America,Retail,4,12
CUST_03727,26.0,3.6666666666666665,0.5,,,199.0,199,3,199,0,Stable,1,Mid-market,Pro,Asia-Pacific,Retail,288,2
CUST_03728,25.3,1.55,0.125,,,29.0,29,20,29,0,Stable,1,SMB,Basic,North America,E-commerce,25,19
CUST_03729,20.75,2.25,,8.0,26.5,49.0,49,4,49,0,Stable,1,Mid-market,Basic,North America,Finance,440,2
CUST_03730,22.5,1.625,0.5,,,99.0,99,16,99,0,Stable,1,SMB,Pro,Latin America,E-commerce,13,15
CUST_03731,33.0,2.2857142857142856,1.0,9.0,46.0,499.0,499,7,499,0,Stable,0,Mid-market,Enterprise,Europe,Healthcare,206,6
CUST_03732,9.666666666666666,1.6666666666666667,1.0,,,29.0,29,3,29,0,Stable,1,SMB,Basic,Asia-Pacific,Healthcare,42,2
CUST_03733,13.333333333333334,2.0,,,,99.0,99,3,99,0,Stable,1,SMB,Pro,North America,E-commerce,36,2
CUST_03734,66.0,7.6521739130434785,0.75,9.0,39.0,999.0,999,23,999,0,Stable,0,Enterprise,Enterprise,Europe,Finance,3155,22
CUST_03735,25.0,3.0,,,,99.0,99,1,99,0,Stable,1,SMB,Pro,North America,Technology,24,0
CUST_03736,23.733333333333334,1.8,0.4,5.0,-6.0,29.0,29,15,29,0,Stable,1,SMB,Basic,Europe,E-commerce,47,14
CUST_03737,34.875,3.75,1.0,9.0,25.0,199.0,199,8,199,0,Stable,1,Mid-market,Pro,Latin America,Finance,84,7
CUST_03738,41.333333333333336,3.9583333333333335,0.6,7.5,28.0,199.0,199,24,199,0,Stable,1,Mid-market,Pro,North America,Healthcare,264,23
CUST_03739,22.0,1.3333333333333333,0.0,,,29.0,29,6,29,0,Stable,1,SMB,Basic,North America,E-commerce,46,5
CUST_03740,61.10526315789474,6.947368421052632,0.75,10.0,51.0,99.0,99,19,99,0,Stable,0,Enterprise,Basic,North America,Technology,4761,18
CUST_03741,18.764705882352942,1.7058823529411764,0.2,6.0,18.0,29.0,29,17,29,0,Stable,1,SMB,Basic,Asia-Pacific,Education,34,16
CUST_03742,44.17391304347826,3.6956521739130435,0.8888888888888888,5.0,-8.0,499.0,499,23,499,0,Stable,1,Mid-market,Enterprise,North America,E-commerce,174,22
CUST_03743,57.888888888888886,6.222222222222222,0.85,,,999.0,999,9,999,0,Stable,0,Enterprise,Enterprise,North America,Retail,4786,8
CUST_03744,23.666666666666668,2.3333333333333335,,,,49.0,49,3,49,0,Stable,1,Mid-market,Basic,Asia-Pacific,Technology,242,2
CUST_03745,27.526315789473685,1.5789473684210527,0.5,6.0,3.0,29.0,29,19,29,0,Stable,1,SMB,Basic,Asia-Pacific,Technology,8,18
CUST_03746,24.0,1.1,,,,29.0,29,10,29,0,Stable,1,SMB,Basic,Asia-Pacific,Healthcare,38,9
CUST_03747,26.708333333333332,1.5416666666666667,1.0,8.0,17.0,99.0,99,24,99,0,Stable,1,SMB,Pro,North America,Technology,41,23
CUST_03748,6.0,0.6666666666666666,,,,99.0,99,3,99,0,Stable,1,SMB,Pro,North America,Education,49,2
CUST_03749,62.7,7.7,1.0,,,999.0,999,10,999,0,Stable,0,Enterprise,Enterprise,North America,Healthcare,2485,9
CUST_03750,24.058823529411764,1.7647058823529411,0.6666666666666666,,,29.0,29,17,29,0,Stable,1,SMB,Basic,Latin America,Retail,28,16
CUST_03751,64.34782608695652,7.260869565217392,0.5,,,99.0,99,23,99,0,Stable,0,Enterprise,Basic,Europe,Education,1077,22
CUST_03752,11.666666666666666,0.0,,,,29.0,29,3,29,0,Stable,1,SMB,Basic,Asia-Pacific,Finance,22,2
CUST_03753,24.571428571428573,1.2857142857142858,0.0,,,29.0,29,7,29,0,Stable,1,SMB,Basic,North America,Technology,15,6
CUST_03754,43.666666666666664,2.3333333333333335,1.0,,,49.0,49,6,49,0,Stable,1,Mid-market,Basic,North America,Finance,279,5
