customer_id,activity_month,months_since_sub,session_duration,feature_crm,feature_email_campaigns,feature_analytics,feature_automation,feature_advanced_analytics,feature_custom_workflows
CUST_03676,2024-07-01,4,25,2,0,0,0,1,0
CUST_03676,2024-08-01,5,55,1,2,0,1,0,0
CUST_03676,2024-09-01,6,40,0,1,0,0,1,0
CUST_03676,2024-10-01,7,42,1,3,2,0,0,0
CUST_03676,2024-11-01,8,20,0,1,0,1,0,0
CUST_03676,2024-12-01,9,29,0,1,1,0,1,0
CUST_03676,2025-01-01,10,48,1,1,2,0,0,0
CUST_03676,2025-02-01,11,32,3,1,1,0,0,0
CUST_03676,2025-03-01,12,65,2,0,1,0,0,0
CUST_03676,2025-04-01,13,41,4,0,1,0,0,0
CUST_03676,2025-05-01,14,64,4,0,1,1,0,0
CUST_03676,2025-06-01,15,44,1,0,0,0,0,0
CUST_03676,2025-07-01,16,28,1,0,0,1,0,0
CUST_03676,2025-08-01,17,45,1,1,1,0,0,0
CUST_03676,2025-09-01,18,62,4,1,1,1,0,0
CUST_03676,2025-10-01,19,18,1,0,1,0,1,0
CUST_03676,2025-11-01,20,28,0,0,0,0,0,0
CUST_03676,2025-12-01,21,39,0,0,1,0,0,0
CUST_03677,2024-02-01,0,37,1,0,0,0,0,0
CUST_03677,2024-03-01,1,25,1,0,0,1,0,0
CUST_03677,2024-04-01,2,36,1,2,1,0,0,0
CUST_03677,2024-05-01,3,28,1,0,0,2,0,0
CUST_03677,2024-06-01,4,17,0,1,1,1,0,0
CUST_03677,2024-07-01,5,20,0,1,1,2,0,0
CUST_03677,2024-08-01,6,17,0,0,0,0,0,0
CUST_03677,2024-09-01,7,30,1,1,0,0,0,0
CUST_03677,2024-10-01,8,19,1,0,0,1,0,0
CUST_03677,2024-11-01,9,17,1,2,0,0,0,0
CUST_03677,2024-12-01,10,30,2,2,0,1,0,0
CUST_03677,2025-01-01,11,36,0,0,0,0,0,0
CUST_03677,2025-02-01,12,22,1,0,0,0,0,0
CUST_03677,2025-03-01,13,32,2,1,0,0,0,0
CUST_03677,2025-04-01,14,26,0,1,0,1,0,0
CUST_03677,2025-05-01,15,25,1,1,0,0,0,0
CUST_03677,2025-06-01,16,38,1,1,0,0,0,0
CUST_03677,2025-07-01,17,22,3,0,2,0,0,0
CUST_03677,2025-08-01,18,17,0,2,0,0,0,0
CUST_03677,2025-09-01,19,16,2,1,1,0,0,0
CUST_03677,2025-10-01,20,16,0,0,1,1,0,0
CUST_03677,2025-11-01,21,6,0,0,2,0,0,0
CUST_03677,2025-12-01,22,10,0,0,0,0,0,0
CUST_03678,2024-08-01,0,11,1,0,0,0,0,0
CUST_03678,2024-08-01,1,17,0,0,0,0,0,0
CUST_03678,2024-09-01,2,7,0,0,0,1,0,0
CUST_03679,2024-09-01,0,25,2,1,0,0,0,0
CUST_03679,2024-10-01,1,14,1,1,0,0,0,0
CUST_03679,2024-11-01,2,19,0,0,0,1,0,0
CUST_03679,2024-12-01,3,12,0,0,0,0,0,0
CUST_03679,2025-01-01,4,9,0,0,0,0,0,0
CUST_03679,2025-02-01,5,17,0,1,1,0,0,0
CUST_03680,2025-07-01,0,38,2,1,0,0,0,0
CUST_03680,2025-07-01,1,62,2,1,1,3,0,0
CUST_03680,2025-08-01,2,38,3,3,1,1,0,0
CUST_03680,2025-09-01,3,18,0,0,0,0,0,0
CUST_03680,2025-10-01,4,16,1,0,0,0,0,0
CUST_03680,2025-11-01,5,31,2,2,0,0,0,0
CUST_03681,2024-04-01,0,23,2,0,2,0,0,0
CUST_03681,2024-05-01,1,12,2,0,0,0,0,0
CUST_03681,2024-05-01,2,30,1,0,0,0,0,0
CUST_03681,2024-06-01,3,25,0,0,0,1,0,0
CUST_03681,2024-07-01,4,24,1,0,0,0,0,0
CUST_03681,2024-08-01,5,44,0,1,0,1,0,0
CUST_03681,2024-09-01,6,10,0,0,1,0,0,0
CUST_03681,2024-10-01,7,29,0,1,0,0,0,0
CUST_03681,2024-11-01,8,22,1,0,1,1,0,0
CUST_03681,2024-12-01,9,15,0,0,0,0,0,0
CUST_03681,2025-01-01,10,44,1,0,1,0,0,0
CUST_03681,2025-02-01,11,16,1,2,0,1,0,0
CUST_03681,2025-03-01,12,39,1,0,0,0,0,0
CUST_03681,2025-04-01,13,16,0,1,0,0,0,0
CUST_03681,2025-05-01,14,34,1,0,0,0,0,0
CUST_03681,2025-06-01,15,33,1,0,0,0,0,0
CUST_03681,2025-07-01,16,36,1,0,1,0,0,0
CUST_03681,2025-08-01,17,37,0,0,1,0,0,0
CUST_03681,2025-09-01,18,14,0,1,0,0,0,0
CUST_03681,2025-10-01,19,22,1,0,1,0,0,0
CUST_03681,2025-11-01,20,19,0,1,2,0,0,0
CUST_03682,2024-07-01,0,22,0,0,0,1,0,0
CUST_03682,2024-08-01,1,17,1,0,0,0,0,0
CUST_03682,2024-09-01,2,42,0,1,0,0,0,0
CUST_03682,2024-10-01,3,17,0,1,1,3,0,0
CUST_03682,2024-11-01,4,10,0,0,0,0,0,0
CUST_03682,2024-12-01,5,33,1,1,0,1,0,0
CUST_03682,2025-01-01,6,10,1,0,0,1,0,0
CUST_03682,2025-02-01,7,28,1,0,2,0,0,0
CUST_03682,2025-03-01,8,16,1,0,0,0,0,0
CUST_03682,2025-04-01,9,16,0,1,0,0,0,0
CUST_03682,2025-05-01,10,39,3,0,0,0,0,0
CUST_03682,2025-06-01,11,31,0,1,0,0,0,0
CUST_03682,2025-07-01,12,30,1,1,1,0,0,0
CUST_03682,2025-08-01,13,30,0,0,0,0,0,0
CUST_03682,2025-09-01,14,26,0,3,2,0,0,0
CUST_03682,2025-10-01,15,17,0,1,1,0,0,0
CUST_03682,2025-11-01,16,18,0,1,0,0,0,0
CUST_03682,2025-12-01,17,22,0,0,1,0,0,0
CUST_03683,2025-04-01,0,31,0,1,0,0,0,0
CUST_03683,2025-05-01,1,22,0,0,1,1,0,0
CUST_03683,2025-06-01,2,42,1,0,0,0,0,0
CUST_03683,2025-07-01,3,15,0,0,0,1,0,0
CUST_03683,2025-08-01,4,28,0,1,1,0,0,0
CUST_03683,2025-09-01,5,41,1,1,0,0,0,0
CUST_03683,2025-10-01,6,6,0,0,0,0,0,0
CUST_03683,2025-10-01,7,16,1,1,0,0,0,0
CUST_03683,2025-11-01,8,18,0,0,0,0,0,0
CUST_03684,2024-08-01,0,29,0,0,1,0,0,0
CUST_03684,2024-09-01,1,22,0,3,0,0,0,0
CUST_03684,2024-10-01,2,42,0,0,1,0,0,0
CUST_03684,2024-11-01,3,26,0,0,1,1,0,0
CUST_03684,2024-12-01,4,33,1,3,0,0,0,0
CUST_03684,2025-01-01,5,44,0,1,1,0,0,0
CUST_03684,2025-02-01,6,44,2,0,0,0,0,0
CUST_03684,2025-03-01,7,20,0,1,2,0,0,0
CUST_03684,2025-04-01,8,31,3,1,0,0,0,0
CUST_03684,2025-05-01,9,27,2,1,0,0,0,0
CUST_03684,2025-06-01,10,18,0,0,0,0,0,0
CUST_03684,2025-07-01,11,26,0,1,0,0,0,0
CUST_03684,2025-08-01,12,38,0,0,0,0,0,0
CUST_03684,2025-09-01,13,37,1,1,0,0,0,0
CUST_03684,2025-10-01,14,17,0,0,0,0,0,0
CUST_03684,2025-11-01,15,14,0,0,0,0,0,0
CUST_03684,2025-12-01,16,24,0,0,0,0,0,0
CUST_03685,2024-04-01,0,43,3,3,2,1,0,0
CUST_03685,2024-05-01,1,55,0,0,3,0,0,0
CUST_03685,2024-06-01,2,56,2,1,0,3,0,0
CUST_03685,2024-07-01,3,58,1,2,1,0,0,0
CUST_03685,2024-08-01,4,40,1,2,1,1,0,0
CUST_03685,2024-09-01,5,26,2,1,1,2,0,0
CUST_03685,2024-10-01,6,45,0,0,0,0,0,0
CUST_03685,2024-11-01,7,46,1,0,1,0,0,0
CUST_03685,2024-12-01,8,56,1,0,1,0,0,0
CUST_03685,2025-01-01,9,56,0,3,1,0,0,0
CUST_03685,2025-02-01,10,11,2,0,0,0,0,0
CUST_03685,2025-03-01,11,26,0,2,0,0,0,0
CUST_03685,2025-04-01,12,22,2,0,0,0,0,0
CUST_03686,2025-09-01,0,30,2,2,2,0,1,0
CUST_03686,2025-10-01,1,9,0,0,0,0,0,0
CUST_03686,2025-11-01,2,18,0,1,2,0,0,0
CUST_03686,2025-12-01,3,8,1,0,0,0,0,0
CUST_03687,2024-08-01,0,54,3,0,0,1,0,0
CUST_03687,2024-09-01,1,34,1,3,0,1,0,0
CUST_03687,2024-10-01,2,60,0,3,1,2,0,0
CUST_03687,2024-11-01,3,44,1,2,1,0,0,0
CUST_03687,2024-12-01,4,42,1,1,0,0,0,0
CUST_03687,2025-01-01,5,38,1,1,0,1,0,0
CUST_03687,2025-02-01,6,43,1,1,1,0,0,0
CUST_03687,2025-03-01,7,22,0,0,1,1,0,0
CUST_03687,2025-04-01,8,26,1,1,0,2,0,0
CUST_03687,2025-05-01,9,58,1,0,1,0,0,0
CUST_03687,2025-06-01,10,56,1,1,0,0,0,0
CUST_03687,2025-07-01,11,55,1,0,3,0,0,0
CUST_03687,2025-08-01,12,69,1,0,0,0,0,0
CUST_03687,2025-09-01,13,30,2,1,1,1,0,0
CUST_03687,2025-10-01,14,30,0,0,0,0,0,0
CUST_03687,2025-11-01,15,29,1,1,0,0,0,0
CUST_03687,2025-12-01,16,15,0,0,0,0,0,0
CUST_03688,2025-08-01,0,66,0,1,1,0,0,0
CUST_03688,2025-09-01,1,65,0,3,1,0,0,0
CUST_03688,2025-10-01,2,16,1,0,0,1,0,0
CUST_03688,2025-11-01,3,20,0,1,1,0,0,0
CUST_03688,2025-12-01,4,30,4,1,1,1,0,0
CUST_03689,2025-03-01,0,47,1,1,1,0,0,0
CUST_03689,2025-04-01,1,57,1,3,0,0,0,0
CUST_03689,2025-05-01,2,27,3,1,1,1,0,0
CUST_03689,2025-06-01,3,45,4,0,3,2,0,0
CUST_03689,2025-07-01,4,52,3,1,2,0,0,0
CUST_03689,2025-08-01,5,60,0,2,0,0,0,0
CUST_03689,2025-09-01,6,28,1,0,2,0,0,0
CUST_03689,2025-10-01,7,13,2,1,0,0,0,0
CUST_03689,2025-11-01,8,11,0,0,0,0,0,0
CUST_03689,2025-12-01,9,24,0,0,0,0,0,0
CUST_03690,2025-01-01,0,12,0,1,1,0,0,0
CUST_03690,2025-02-01,1,14,1,2,0,0,0,0
CUST_03691,2024-10-01,0,25,2,0,0,1,0,0
CUST_03691,2024-11-01,1,15,2,0,1,0,0,0
CUST_03691,2024-12-01,2,23,1,0,0,0,0,0
CUST_03691,2025-01-01,3,39,1,0,0,1,0,0
CUST_03691,2025-02-01,4,8,1,1,0,0,0,0
CUST_03691,2025-03-01,5,20,1,1,0,0,0,0
CUST_03691,2025-04-01,6,18,0,0,0,0,0,0
CUST_03692,2025-02-01,0,37,1,0,0,0,0,0
CUST_03692,2025-03-01,1,40,1,0,0,0,0,0
CUST_03692,2025-04-01,2,25,1,0,0,1,0,0
CUST_03692,2025-05-01,3,42,0,0,0,0,0,0
CUST_03692,2025-06-01,4,13,0,1,1,0,0,0
CUST_03692,2025-07-01,5,19,0,0,0,0,0,0
CUST_03692,2025-08-01,6,16,0,0,0,0,0,0
CUST_03692,2025-09-01,7,10,0,0,0,0,0,0
CUST_03693,2024-11-01,0,35,0,3,1,1,0,0
CUST_03693,2024-12-01,1,33,3,3,2,0,0,0
CUST_03693,2025-01-01,2,22,0,2,1,0,0,0
CUST_03693,2025-02-01,3,52,0,0,0,0,0,0
CUST_03693,2025-03-01,4,43,2,1,0,1,0,0
CUST_03693,2025-04-01,5,67,2,1,0,1,0,0
CUST_03693,2025-05-01,6,52,1,1,0,2,0,0
CUST_03693,2025-06-01,7,32,1,0,1,0,0,0
CUST_03693,2025-07-01,8,65,4,3,1,0,0,0
CUST_03693,2025-08-01,9,67,1,1,0,1,0,0
CUST_03693,2025-09-01,10,33,1,0,1,0,0,0
CUST_03693,2025-10-01,11,21,1,0,1,0,0,0
CUST_03693,2025-11-01,12,12,1,1,0,1,0,0
CUST_03693,2025-12-01,13,19,1,0,0,0,0,0
CUST_03694,2025-06-01,0,22,0,2,0,0,2,0
CUST_03694,2025-07-01,1,33,0,1,0,0,0,0
CUST_03694,2025-08-01,2,42,1,1,0,0,0,0
CUST_03694,2025-09-01,3,23,0,0,0,1,0,1
CUST_03694,2025-10-01,4,16,0,0,2,1,0,0
CUST_03694,2025-11-01,5,28,2,1,1,0,0,0
CUST_03694,2025-12-01,6,17,0,1,0,0,0,0
CUST_03695,2025-11-01,0,14,0,0,0,0,0,0
CUST_03695,2025-12-01,1,7,0,0,0,0,0,0
CUST_03696,2024-01-01,0,31,3,1,0,0,0,0
CUST_03696,2024-02-01,1,57,2,2,0,0,0,0
CUST_03696,2024-03-01,2,56,1,1,0,0,0,0
CUST_03696,2024-04-01,3,66,2,0,3,0,0,0
CUST_03696,2024-05-01,4,55,1,2,0,2,0,0
CUST_03696,2024-06-01,5,64,0,0,1,0,0,0
CUST_03696,2024-07-01,6,32,1,0,1,0,0,0
CUST_03696,2024-08-01,7,59,0,1,2,0,0,0
CUST_03696,2024-09-01,8,39,0,3,3,1,0,0
CUST_03696,2024-10-01,9,24,0,0,0,1,0,0
CUST_03696,2024-11-01,10,21,1,2,1,0,0,0
CUST_03696,2024-12-01,11,48,1,0,2,0,0,0
CUST_03696,2025-01-01,12,57,0,2,4,0,0,0
CUST_03696,2025-02-01,13,47,2,0,2,0,0,0
CUST_03696,2025-03-01,14,25,1,2,1,0,0,0
CUST_03696,2025-04-01,15,22,1,1,0,1,0,0
CUST_03696,2025-05-01,16,64,1,3,3,0,0,0
CUST_03696,2025-06-01,17,53,2,0,0,1,0,0
CUST_03696,2025-07-01,18,28,0,1,1,0,0,0
CUST_03696,2025-08-01,19,59,2,0,1,0,0,0
CUST_03696,2025-09-01,20,55,1,0,1,3,0,0
CUST_03696,2025-10-01,21,30,0,1,1,0,0,0
CUST_03696,2025-11-01,22,23,1,0,0,1,0,0
CUST_03696,2025-12-01,23,16,0,0,0,0,0,0
CUST_03697,2024-01-01,0,91,3,0,1,0,0,0
CUST_03697,2024-02-01,1,60,1,2,1,1,0,0
CUST_03697,2024-03-01,2,96,5,0,3,1,1,3
CUST_03697,2024-04-01,3,100,3,0,2,2,0,0
CUST_03697,2024-05-01,4,97,4,3,1,1,0,0
CUST_03697,2024-06-01,5,113,0,0,4,0,0,0
CUST_03697,2024-07-01,6,32,2,0,1,1,1,0
CUST_03697,2024-08-01,7,70,0,2,3,2,1,1
CUST_03697,2024-09-01,8,49,4,3,0,2,1,0
CUST_03697,2024-10-01,9,49,3,0,0,0,2,1
CUST_03697,2024-11-01,10,42,3,0,0,1,1,1
CUST_03697,2024-12-01,11,37,4,2,4,2,1,0
CUST_03697,2025-01-01,12,105,2,2,1,0,0,1
CUST_03697,2025-02-01,13,55,1,1,3,0,0,0
CUST_03697,2025-03-01,14,89,2,4,1,1,0,0
CUST_03697,2025-04-01,15,109,3,4,0,3,1,0
CUST_03697,2025-05-01,16,76,4,1,2,1,0,1
CUST_03697,2025-06-01,17,58,3,2,1,1,3,0
CUST_03697,2025-07-01,18,54,2,5,2,0,0,2
CUST_03697,2025-08-01,19,110,3,2,2,1,0,0
CUST_03697,2025-09-01,20,112,0,2,0,1,0,1
CUST_03697,2025-10-01,21,33,1,0,1,0,0,0
CUST_03697,2025-11-01,22,18,1,2,1,1,1,1
CUST_03697,2025-12-01,23,50,1,0,0,1,0,0
CUST_03698,2024-05-01,0,15,1,2,1,0,0,0
CUST_03698,2024-06-01,1,44,3,1,0,1,0,0
CUST_03698,2024-07-01,2,44,1,0,0,0,1,0
CUST_03698,2024-08-01,3,16,0,0,1,0,0,0
CUST_03698,2024-09-01,4,41,0,0,0,1,0,0
CUST_03698,2024-10-01,5,39,0,0,0,0,0,0
CUST_03698,2024-11-01,6,31,0,1,1,0,0,0
CUST_03698,2024-12-01,7,44,0,1,0,0,0,0
CUST_03698,2025-01-01,8,43,0,1,1,1,0,0
CUST_03698,2025-02-01,9,17,0,1,0,0,0,0
CUST_03698,2025-03-01,10,40,0,0,0,0,0,0
CUST_03698,2025-04-01,11,41,2,1,1,0,1,0
CUST_03698,2025-05-01,12,10,0,0,1,0,0,0
CUST_03698,2025-06-01,13,10,0,0,0,0,0,0
CUST_03698,2025-07-01,14,22,3,0,0,0,0,0
CUST_03698,2025-08-01,15,12,0,2,0,1,0,0
CUST_03698,2025-09-01,16,14,2,0,0,0,0,0
CUST_03698,2025-10-01,17,17,0,0,0,0,0,0
CUST_03698,2025-11-01,18,14,0,0,0,0,0,0
CUST_03698,2025-12-01,19,29,2,0,0,0,0,0
CUST_03699,2025-11-01,0,14,0,1,0,0,0,0
CUST_03699,2025-12-01,1,15,0,0,0,1,0,0
CUST_03700,2024-10-01,0,51,3,1,1,0,0,0
CUST_03700,2024-11-01,1,41,2,2,1,0,1,1
CUST_03700,2024-12-01,2,22,2,2,1,1,0,1
CUST_03700,2025-01-01,3,57,1,1,3,0,1,0
CUST_03700,2025-02-01,4,28,0,4,2,1,0,0
CUST_03700,2025-03-01,5,67,3,2,1,1,1,2
CUST_03700,2025-04-01,6,32,2,0,0,0,0,0
CUST_03700,2025-05-01,7,20,2,3,0,1,0,1
CUST_03700,2025-06-01,8,51,2,2,3,1,0,1
CUST_03700,2025-07-01,9,28,1,0,1,2,0,0
CUST_03700,2025-08-01,10,63,1,1,1,1,0,0
CUST_03700,2025-09-01,11,48,2,2,2,0,0,0
CUST_03700,2025-10-01,12,37,0,0,2,1,0,0
CUST_03700,2025-11-01,13,33,0,0,0,1,0,0
CUST_03700,2025-12-01,14,25,1,1,1,1,0,0
CUST_03701,2025-10-01,0,11,0,0,0,1,0,0
CUST_03701,2025-11-01,1,9,1,0,0,0,0,0
CUST_03702,2024-01-01,0,28,0,1,0,0,0,0
CUST_03702,2024-02-01,1,25,1,0,0,1,0,0
CUST_03702,2024-03-01,2,42,1,0,2,0,0,0
CUST_03702,2024-04-01,3,18,2,0,0,0,0,0
CUST_03702,2024-05-01,4,32,0,2,0,0,0,0
CUST_03702,2024-06-01,5,44,0,0,1,0,0,0
CUST_03702,2024-07-01,6,20,2,0,0,0,0,0
CUST_03702,2024-08-01,7,18,0,1,0,0,0,0
CUST_03702,2024-09-01,8,10,1,1,0,0,0,0
CUST_03702,2024-10-01,9,15,1,1,0,1,0,0
CUST_03702,2024-11-01,10,23,2,0,0,0,0,0
CUST_03702,2024-12-01,11,18,3,0,0,0,0,0
CUST_03702,2025-01-01,12,16,0,1,0,0,0,0
CUST_03702,2025-02-01,13,44,1,2,0,1,0,0
CUST_03702,2025-03-01,14,22,0,1,0,0,0,0
CUST_03702,2025-04-01,15,10,2,0,1,1,0,0
CUST_03702,2025-05-01,16,32,1,0,0,0,0,0
CUST_03702,2025-06-01,17,23,0,0,1,1,0,0
CUST_03702,2025-07-01,18,24,1,0,1,2,0,0
CUST_03702,2025-08-01,19,26,0,2,1,0,0,0
CUST_03702,2025-09-01,20,34,0,0,0,0,0,0
CUST_03702,2025-10-01,21,6,0,0,1,0,0,0
CUST_03702,2025-11-01,22,7,0,0,0,0,0,0
CUST_03702,2025-12-01,23,20,0,0,0,0,0,0
CUST_03703,2024-05-01,0,43,2,1,1,0,0,0
CUST_03703,2024-06-01,1,19,0,0,0,0,0,0
CUST_03703,2024-07-01,2,13,0,0,0,0,0,0
CUST_03703,2024-08-01,3,10,1,1,0,1,0,0
CUST_03703,2024-09-01,4,10,1,1,0,0,0,0
CUST_03703,2024-10-01,5,5,0,0,0,1,0,0
CUST_03703,2024-11-01,6,23,1,0,1,1,0,0
CUST_03704,2024-12-01,0,55,1,0,1,0,0,0
CUST_03704,2025-01-01,1,55,3,1,2,0,0,0
CUST_03704,2025-02-01,2,64,2,1,1,1,0,0
CUST_03704,2025-03-01,3,67,0,0,2,0,0,0
CUST_03704,2025-04-01,4,43,1,0,1,0,0,0
CUST_03704,2025-05-01,5,39,2,2,1,0,0,0
CUST_03704,2025-06-01,6,56,1,0,0,2,0,0
CUST_03704,2025-07-01,7,22,2,1,2,0,0,0
CUST_03704,2025-08-01,8,31,0,1,0,0,0,0
CUST_03704,2025-09-01,9,56,1,1,2,0,0,0
CUST_03704,2025-10-01,10,13,0,0,0,0,0,0
CUST_03704,2025-11-01,11,38,1,0,0,0,0,0
CUST_03704,2025-12-01,12,25,1,0,1,1,0,0
CUST_03705,2024-12-01,0,43,0,1,1,1,0,0
CUST_03705,2025-01-01,1,13,0,0,0,0,0,0
CUST_03705,2025-02-01,2,15,0,2,0,1,1,0
CUST_03705,2025-03-01,3,18,0,0,1,0,0,0
CUST_03705,2025-04-01,4,24,0,0,0,0,0,0
CUST_03705,2025-05-01,5,12,0,2,0,0,0,0
CUST_03706,2025-11-01,0,30,3,4,2,0,0,0
CUST_03706,2025-12-01,1,45,1,0,1,0,1,0
CUST_03707,2025-08-01,0,35,0,1,0,0,0,0
CUST_03707,2025-09-01,1,18,2,0,0,0,0,0
CUST_03707,2025-10-01,2,7,0,0,0,0,0,0
CUST_03707,2025-11-01,3,13,0,0,1,1,0,0
CUST_03707,2025-12-01,4,8,1,0,0,0,0,0
CUST_03708,2025-04-01,0,61,2,0,0,0,0,0
CUST_03708,2025-05-01,1,27,0,0,1,2,0,0
CUST_03708,2025-06-01,2,62,1,1,1,0,0,0
CUST_03708,2025-07-01,3,24,0,2,2,0,0,0
CUST_03708,2025-08-01,4,23,3,2,0,2,0,0
CUST_03708,2025-08-01,5,20,0,0,0,0,0,0
CUST_03708,2025-09-01,6,28,0,1,0,0,0,0
CUST_03708,2025-10-01,7,36,1,1,1,0,0,0
CUST_03708,2025-11-01,8,24,0,1,1,0,0,0
CUST_03709,2024-11-01,0,11,1,0,0,0,0,0
CUST_03709,2024-12-01,1,27,0,0,0,0,1,0
CUST_03709,2025-01-01,2,44,0,0,1,0,0,0
CUST_03709,2025-02-01,3,29,0,0,0,1,0,0
CUST_03709,2025-03-01,4,30,1,2,0,0,1,0
CUST_03709,2025-04-01,5,32,0,1,1,0,0,0
CUST_03709,2025-05-01,6,12,0,1,0,0,1,0
CUST_03709,2025-06-01,7,31,1,0,0,0,0,0
CUST_03709,2025-07-01,8,27,0,0,0,0,1,0
CUST_03709,2025-08-01,9,39,1,0,0,0,1,0
CUST_03709,2025-09-01,10,14,0,0,0,0,0,0
CUST_03709,2025-10-01,11,10,0,0,0,0,0,0
CUST_03709,2025-11-01,12,26,0,0,1,0,1,0
CUST_03709,2025-12-01,13,17,0,0,0,0,0,0
CUST_03710,2024-02-01,0,26,1,0,3,1,0,0
CUST_03710,2024-03-01,1,58,3,0,0,0,0,0
CUST_03710,2024-04-01,2,52,1,1,0,0,0,0
CUST_03710,2024-05-01,3,43,0,0,0,1,0,0
CUST_03710,2024-06-01,4,28,3,1,0,0,0,0
CUST_03710,2024-07-01,5,40,2,2,0,0,0,0
CUST_03710,2024-08-01,6,57,1,3,1,0,0,0
CUST_03710,2024-09-01,7,40,2,0,0,0,0,0
CUST_03710,2024-10-01,8,59,3,3,1,0,0,0
CUST_03710,2024-11-01,9,35,1,0,0,2,0,0
CUST_03710,2024-12-01,10,41,5,1,1,1,0,0
CUST_03710,2025-01-01,11,61,2,0,2,1,0,0
CUST_03710,2025-02-01,12,49,1,2,1,0,0,0
CUST_03710,2025-03-01,13,62,2,1,0,0,0,0
CUST_03710,2025-04-01,14,21,5,0,0,0,0,0
CUST_03710,2025-05-01,15,28,2,2,2,0,0,0
CUST_03710,2025-06-01,16,43,3,0,1,0,0,0
CUST_03710,2025-07-01,17,68,1,3,0,0,0,0
CUST_03710,2025-08-01,18,60,2,1,0,1,0,0
CUST_03710,2025-09-01,19,21,2,1,2,0,0,0
CUST_03710,2025-10-01,20,19,3,0,1,0,0,0
CUST_03710,2025-11-01,21,30,0,0,1,1,0,0
CUST_03710,2025-12-01,22,32,3,1,0,2,0,0
CUST_03711,2025-01-01,0,60,0,1,0,0,0,0
CUST_03711,2025-02-01,1,69,2,1,1,0,0,0
CUST_03711,2025-03-01,2,58,1,1,0,1,0,0
CUST_03711,2025-04-01,3,28,1,1,0,1,0,0
CUST_03711,2025-05-01,4,20,1,2,1,0,0,0
CUST_03711,2025-06-01,5,18,0,0,0,0,0,0
CUST_03711,2025-07-01,6,39,0,0,2,0,0,0
CUST_03712,2025-08-01,0,105,2,0,3,2,0,0
CUST_03712,2025-09-01,1,117,0,0,3,0,0,0
CUST_03712,2025-10-01,2,41,0,0,1,0,0,0
CUST_03712,2025-11-01,3,32,2,0,0,0,0,0
CUST_03712,2025-12-01,4,35,2,0,0,0,0,0
CUST_03713,2024-07-01,0,13,2,0,0,0,0,0
CUST_03713,2024-08-01,1,7,0,0,0,1,0,0
CUST_03713,2024-09-01,2,7,0,0,0,0,0,0
CUST_03713,2024-10-01,3,12,0,2,0,1,0,0
CUST_03714,2024-07-01,0,119,4,2,1,1,0,1
CUST_03714,2024-08-01,1,59,2,2,2,3,0,0
CUST_03714,2024-09-01,2,77,2,1,0,0,0,1
CUST_03714,2024-10-01,3,50,2,2,1,0,2,0
CUST_03714,2024-11-01,4,49,3,1,2,0,0,0
CUST_03714,2024-12-01,5,52,5,1,1,0,1,0
CUST_03714,2025-01-01,6,105,1,1,1,2,0,0
CUST_03714,2025-02-01,7,100,3,3,3,1,0,0
CUST_03714,2025-03-01,8,51,3,3,1,3,0,0
CUST_03714,2025-04-01,9,72,5,2,1,0,1,0
CUST_03714,2025-05-01,10,83,3,6,2,0,1,0
CUST_03714,2025-06-01,11,103,7,4,0,0,0,1
CUST_03714,2025-07-01,12,115,6,3,1,1,0,0
CUST_03714,2025-08-01,13,100,2,1,0,1,0,0
CUST_03714,2025-09-01,14,31,3,2,1,1,1,2
CUST_03714,2025-10-01,15,58,0,1,0,0,0,0
CUST_03714,2025-11-01,16,69,3,5,0,1,2,0
CUST_03714,2025-12-01,17,47,4,2,0,1,1,0
CUST_03715,2025-09-01,0,20,0,1,0,1,0,0
CUST_03715,2025-10-01,1,8,1,0,0,0,0,0
CUST_03715,2025-11-01,2,21,1,0,0,0,0,0
CUST_03715,2025-12-01,3,9,0,0,0,0,0,0
CUST_03716,2025-11-01,0,25,0,1,0,0,0,0
CUST_03716,2025-12-01,1,5,0,0,0,0,0,0
CUST_03717,2024-03-01,0,47,1,4,2,1,0,0
CUST_03717,2024-04-01,1,37,2,0,2,0,0,0
CUST_03717,2024-05-01,2,43,4,3,1,1,0,0
CUST_03717,2024-06-01,3,114,5,0,2,3,0,0
CUST_03717,2024-07-01,4,57,5,0,1,0,0,0
CUST_03717,2024-08-01,5,107,3,1,2,1,0,0
CUST_03717,2024-09-01,6,108,3,1,5,2,0,0
CUST_03717,2024-10-01,7,112,3,2,1,1,0,0
CUST_03717,2024-11-01,8,65,1,3,2,2,0,0
CUST_03717,2024-12-01,9,59,3,2,0,1,0,0
CUST_03717,2025-01-01,10,114,0,2,0,3,0,0
CUST_03717,2025-02-01,11,45,4,1,0,2,0,0
CUST_03717,2025-03-01,12,83,5,4,1,0,0,0
CUST_03717,2025-04-01,13,98,2,0,2,1,0,0
CUST_03717,2025-05-01,14,92,1,4,3,2,0,0
CUST_03717,2025-06-01,15,42,2,1,0,0,0,0
CUST_03717,2025-07-01,16,117,1,1,3,3,0,0
CUST_03717,2025-07-01,17,80,2,3,0,1,0,0
CUST_03717,2025-08-01,18,30,2,0,2,0,0,0
CUST_03717,2025-09-01,19,75,1,1,0,1,0,0
CUST_03717,2025-10-01,20,26,3,2,2,3,0,0
CUST_03717,2025-11-01,21,38,2,0,0,0,0,0
CUST_03718,2025-05-01,0,68,4,0,1,0,0,0
CUST_03718,2025-06-01,1,34,2,1,0,0,2,0
