customer_id,engagement_month,engagement_count,response_rate,avg_response_rate
CUST_04305,2024-08-01,1,1.0,0.61
CUST_04305,2025-03-01,1,1.0,0.55
CUST_04305,2025-04-01,1,1.0,0.66
CUST_04305,2025-07-01,1,1.0,0.55
CUST_04305,2025-08-01,1,1.0,0.61
CUST_04305,2025-10-01,1,0.0,0.55
CUST_04306,2025-06-01,1,0.0,0.83
CUST_04306,2025-07-01,1,1.0,0.75
CUST_04306,2025-09-01,1,1.0,0.83
CUST_04306,2025-10-01,1,1.0,0.75
CUST_04306,2025-12-01,1,0.0,0.75
CUST_04307,2024-04-01,1,1.0,0.75
CUST_04307,2024-07-01,1,1.0,0.9
CUST_04307,2024-08-01,2,0.5,0.75
CUST_04307,2024-09-01,1,1.0,0.83
CUST_04307,2024-10-01,1,1.0,0.75
CUST_04307,2025-01-01,1,1.0,0.75
CUST_04307,2025-09-01,1,1.0,0.75
CUST_04307,2025-11-01,1,1.0,0.9
CUST_04309,2025-04-01,1,1.0,0.42
CUST_04309,2025-06-01,1,1.0,0.39
CUST_04309,2025-07-01,1,0.0,0.39
CUST_04309,2025-09-01,2,1.0,0.385
CUST_04310,2025-05-01,1,1.0,0.39
CUST_04310,2025-06-01,1,0.0,0.35
CUST_04310,2025-10-01,1,0.0,0.35
CUST_04311,2024-08-01,2,0.5,0.35
CUST_04311,2024-09-01,1,0.0,0.35
CUST_04311,2024-10-01,1,1.0,0.39
CUST_04311,2024-12-01,1,0.0,0.35
CUST_04311,2025-01-01,1,0.0,0.39
CUST_04311,2025-12-01,1,0.0,0.35
CUST_04312,2025-01-01,1,0.0,0.39
CUST_04312,2025-12-01,1,1.0,0.39
CUST_04313,2024-11-01,1,0.0,0.75
CUST_04313,2025-03-01,1,1.0,0.83
CUST_04313,2025-04-01,1,1.0,0.75
CUST_04313,2025-07-01,1,1.0,0.75
CUST_04313,2025-11-01,2,1.0,0.75
CUST_04315,2024-04-01,1,0.0,0.35
CUST_04315,2024-06-01,1,0.0,0.35
CUST_04315,2025-06-01,1,1.0,0.42
CUST_04315,2025-08-01,1,0.0,0.35
CUST_04316,2024-09-01,1,0.0,0.35
CUST_04316,2025-03-01,1,0.0,0.35
CUST_04316,2025-09-01,1,1.0,0.35
CUST_04318,2025-03-01,1,1.0,0.83
CUST_04318,2025-06-01,2,1.0,0.79
CUST_04318,2025-08-01,1,0.0,0.75
CUST_04318,2025-10-01,1,1.0,0.75
CUST_04319,2024-12-01,1,1.0,0.35
CUST_04319,2025-08-01,1,0.0,0.35
CUST_04320,2024-11-01,1,0.0,0.55
CUST_04320,2025-03-01,1,1.0,0.55
CUST_04320,2025-05-01,2,0.5,0.5800000000000001
CUST_04320,2025-07-01,2,0.5,0.55
CUST_04320,2025-11-01,1,1.0,0.66
CUST_04322,2025-06-01,1,0.0,0.35
CUST_04322,2025-11-01,1,1.0,0.39
CUST_04323,2024-08-01,1,1.0,0.35
CUST_04323,2025-06-01,1,1.0,0.35
CUST_04323,2025-09-01,1,0.0,0.35
CUST_04324,2025-05-01,1,0.0,0.39
CUST_04324,2025-11-01,1,1.0,0.39
CUST_04325,2024-07-01,1,1.0,0.83
CUST_04325,2024-10-01,1,1.0,0.75
CUST_04325,2024-11-01,1,1.0,0.83
CUST_04325,2025-03-01,1,1.0,0.75
CUST_04325,2025-04-01,1,1.0,0.9
CUST_04325,2025-05-01,2,0.5,0.79
CUST_04325,2025-10-01,1,1.0,0.75
CUST_04325,2025-11-01,1,1.0,0.75
CUST_04325,2025-12-01,2,1.0,0.79
CUST_04326,2024-05-01,2,0.0,0.385
CUST_04326,2025-11-01,1,0.0,0.39
CUST_04326,2025-12-01,1,1.0,0.35
CUST_04327,2024-12-01,1,0.0,0.35
CUST_04327,2025-04-01,2,0.0,0.385
CUST_04327,2025-08-01,2,0.0,0.35
CUST_04327,2025-09-01,1,1.0,0.42
CUST_04327,2025-10-01,1,1.0,0.35
CUST_04328,2025-10-01,1,0.0,0.35
CUST_04329,2024-10-01,1,0.0,0.35
CUST_04330,2025-10-01,1,0.0,0.75
CUST_04331,2024-07-01,1,0.0,0.35
CUST_04331,2024-08-01,1,0.0,0.35
CUST_04331,2025-01-01,1,1.0,0.35
CUST_04331,2025-06-01,1,1.0,0.35
CUST_04331,2025-09-01,1,1.0,0.35
CUST_04331,2025-11-01,1,1.0,0.35
CUST_04332,2025-10-01,2,1.0,0.79
CUST_04333,2025-08-01,1,0.0,0.35
CUST_04334,2025-05-01,1,1.0,0.35
CUST_04334,2025-08-01,1,0.0,0.35
CUST_04334,2025-09-01,1,1.0,0.39
CUST_04334,2025-11-01,1,0.0,0.35
CUST_04335,2025-04-01,1,1.0,0.35
CUST_04335,2025-05-01,2,0.5,0.35
CUST_04335,2025-10-01,1,0.0,0.39
CUST_04335,2025-12-01,1,1.0,0.35
CUST_04336,2025-08-01,1,1.0,0.55
CUST_04336,2025-10-01,2,0.5,0.5800000000000001
CUST_04337,2024-06-01,1,1.0,0.75
CUST_04337,2024-07-01,1,0.0,0.83
CUST_04337,2024-08-01,1,1.0,0.75
CUST_04337,2024-09-01,1,1.0,0.75
CUST_04337,2025-02-01,1,1.0,0.83
CUST_04337,2025-04-01,1,1.0,0.75
CUST_04337,2025-11-01,1,1.0,0.75
CUST_04338,2025-04-01,1,0.0,0.35
CUST_04339,2024-09-01,1,0.0,0.35
CUST_04339,2024-11-01,1,0.0,0.35
CUST_04339,2025-10-01,1,1.0,0.35
CUST_04340,2025-07-01,1,1.0,0.61
CUST_04340,2025-12-01,1,1.0,0.55
CUST_04341,2024-09-01,1,1.0,0.55
CUST_04341,2024-12-01,1,1.0,0.61
CUST_04341,2025-01-01,1,0.0,0.61
CUST_04341,2025-04-01,1,1.0,0.66
CUST_04341,2025-09-01,2,0.0,0.5800000000000001
CUST_04342,2025-03-01,1,1.0,0.55
CUST_04342,2025-04-01,1,1.0,0.66
CUST_04342,2025-05-01,1,1.0,0.61
CUST_04342,2025-07-01,1,1.0,0.55
CUST_04342,2025-10-01,1,1.0,0.66
CUST_04342,2025-11-01,2,0.5,0.5800000000000001
CUST_04343,2025-01-01,1,1.0,0.55
CUST_04343,2025-06-01,3,0.3333333333333333,0.55
CUST_04343,2025-07-01,2,0.5,0.55
CUST_04343,2025-08-01,1,1.0,0.55
CUST_04344,2025-05-01,1,0.0,0.35
CUST_04344,2025-09-01,1,0.0,0.39
CUST_04344,2025-12-01,1,1.0,0.42
CUST_04345,2025-05-01,1,0.0,0.75
CUST_04345,2025-09-01,1,1.0,0.83
CUST_04345,2025-12-01,1,1.0,0.83
CUST_04346,2024-10-01,2,1.0,0.55
CUST_04346,2024-12-01,1,1.0,0.66
CUST_04346,2025-02-01,1,0.0,0.66
CUST_04346,2025-03-01,1,1.0,0.55
CUST_04346,2025-04-01,1,1.0,0.61
CUST_04346,2025-06-01,1,1.0,0.55
CUST_04346,2025-07-01,1,0.0,0.66
CUST_04346,2025-08-01,1,0.0,0.55
CUST_04346,2025-10-01,1,1.0,0.61
CUST_04347,2025-03-01,2,1.0,0.75
CUST_04347,2025-05-01,1,0.0,0.75
CUST_04347,2025-12-01,1,1.0,0.75
CUST_04348,2025-03-01,1,0.0,0.75
CUST_04348,2025-07-01,1,1.0,0.83
CUST_04348,2025-09-01,1,1.0,0.83
CUST_04350,2024-10-01,1,1.0,0.35
CUST_04350,2025-03-01,1,1.0,0.42
CUST_04350,2025-10-01,1,0.0,0.35
CUST_04351,2024-09-01,1,0.0,0.35
CUST_04351,2024-11-01,1,0.0,0.39
CUST_04351,2025-04-01,1,1.0,0.35
CUST_04351,2025-12-01,1,1.0,0.35
CUST_04352,2025-12-01,1,0.0,0.35
CUST_04353,2025-05-01,3,0.3333333333333333,0.55
CUST_04353,2025-11-01,1,0.0,0.66
CUST_04354,2025-05-01,1,0.0,0.35
CUST_04355,2025-09-01,1,0.0,0.35
CUST_04356,2025-07-01,1,0.0,0.35
CUST_04356,2025-09-01,1,0.0,0.35
CUST_04358,2025-07-01,1,1.0,0.66
CUST_04358,2025-09-01,1,1.0,0.55
CUST_04359,2024-07-01,1,1.0,0.61
CUST_04359,2024-10-01,1,1.0,0.55
CUST_04359,2025-05-01,1,1.0,0.55
CUST_04359,2025-09-01,1,0.0,0.66
CUST_04359,2025-11-01,1,1.0,0.55
CUST_04359,2025-12-01,2,0.5,0.605
CUST_04360,2025-12-01,1,1.0,0.75
CUST_04361,2025-10-01,1,0.0,0.35
CUST_04361,2025-12-01,1,0.0,0.42
CUST_04362,2025-03-01,1,1.0,0.66
CUST_04362,2025-04-01,1,0.0,0.55
CUST_04362,2025-07-01,2,1.0,0.605
CUST_04362,2025-09-01,1,1.0,0.55
CUST_04362,2025-10-01,1,0.0,0.55
CUST_04362,2025-11-01,2,1.0,0.55
CUST_04362,2025-12-01,1,1.0,0.55
CUST_04363,2025-04-01,1,0.0,0.35
CUST_04363,2025-05-01,1,1.0,0.35
CUST_04363,2025-10-01,1,1.0,0.35
CUST_04365,2025-11-01,1,1.0,0.75
CUST_04365,2025-12-01,1,1.0,0.83
CUST_04366,2025-05-01,1,0.0,0.35
CUST_04366,2025-10-01,1,0.0,0.35
CUST_04367,2025-06-01,1,1.0,0.39
CUST_04367,2025-09-01,1,0.0,0.35
CUST_04368,2024-12-01,1,0.0,0.42
CUST_04368,2025-05-01,1,1.0,0.39
CUST_04368,2025-08-01,3,0.3333333333333333,0.38666666666666666
CUST_04368,2025-11-01,1,0.0,0.35
CUST_04369,2024-05-01,1,1.0,0.35
CUST_04369,2024-10-01,2,0.0,0.35
CUST_04369,2025-04-01,1,0.0,0.35
CUST_04369,2025-07-01,1,0.0,0.35
CUST_04370,2025-04-01,1,0.0,0.39
CUST_04371,2024-09-01,1,0.0,0.35
CUST_04371,2025-01-01,1,0.0,0.35
CUST_04371,2025-02-01,1,0.0,0.35
CUST_04371,2025-06-01,1,0.0,0.35
CUST_04371,2025-12-01,1,1.0,0.35
CUST_04372,2025-06-01,1,0.0,0.66
CUST_04372,2025-08-01,1,0.0,0.55
CUST_04373,2025-08-01,1,0.0,0.55
CUST_04374,2025-07-01,1,0.0,0.55
CUST_04374,2025-12-01,1,0.0,0.61
CUST_04376,2024-11-01,2,0.5,0.55
CUST_04376,2025-02-01,1,1.0,0.55
CUST_04376,2025-03-01,1,1.0,0.55
CUST_04376,2025-05-01,1,1.0,0.55
CUST_04376,2025-11-01,2,0.0,0.635
CUST_04377,2024-10-01,1,1.0,0.39
CUST_04377,2024-11-01,1,0.0,0.35
CUST_04377,2025-02-01,1,1.0,0.35
CUST_04377,2025-03-01,1,1.0,0.35
CUST_04378,2025-11-01,1,0.0,0.35
CUST_04379,2024-11-01,1,1.0,0.39
CUST_04379,2025-02-01,1,0.0,0.42
CUST_04379,2025-11-01,1,0.0,0.35
CUST_04379,2025-12-01,1,0.0,0.35
CUST_04380,2025-04-01,1,0.0,0.55
CUST_04380,2025-05-01,1,0.0,0.55
CUST_04380,2025-09-01,1,0.0,0.55
CUST_04381,2024-04-01,1,1.0,0.35
CUST_04381,2025-11-01,1,1.0,0.35
CUST_04382,2025-07-01,1,0.0,0.35
CUST_04382,2025-09-01,1,0.0,0.35
CUST_04382,2025-12-01,1,1.0,0.35
CUST_04383,2025-11-01,1,1.0,0.83
CUST_04383,2025-12-01,1,1.0,0.75
CUST_04384,2024-06-01,1,0.0,0.39
CUST_04384,2024-12-01,1,1.0,0.35
CUST_04384,2025-02-01,1,0.0,0.35
CUST_04384,2025-04-01,1,0.0,0.35
CUST_04385,2024-08-01,2,0.0,0.37
CUST_04385,2024-09-01,1,1.0,0.35
CUST_04385,2024-12-01,2,0.0,0.35
CUST_04385,2025-09-01,1,0.0,0.35
CUST_04386,2025-12-01,1,1.0,0.35
CUST_04387,2024-12-01,1,0.0,0.35
CUST_04387,2025-03-01,1,0.0,0.35
CUST_04387,2025-08-01,1,0.0,0.35
CUST_04387,2025-10-01,1,1.0,0.35
CUST_04388,2025-12-01,1,1.0,0.75
CUST_04389,2024-12-01,1,1.0,0.55
CUST_04389,2025-02-01,1,1.0,0.66
CUST_04389,2025-03-01,1,1.0,0.55
CUST_04389,2025-04-01,1,0.0,0.61
CUST_04389,2025-05-01,3,0.6666666666666666,0.59
CUST_04389,2025-07-01,1,1.0,0.66
CUST_04389,2025-11-01,1,0.0,0.55
CUST_04390,2025-06-01,1,0.0,0.35
CUST_04391,2024-03-01,1,0.0,0.35
CUST_04391,2024-05-01,2,0.5,0.39
CUST_04391,2024-12-01,1,1.0,0.39
CUST_04391,2025-02-01,2,0.0,0.385
CUST_04391,2025-12-01,2,0.0,0.35
CUST_04392,2025-09-01,1,0.0,0.42
CUST_04392,2025-12-01,1,0.0,0.42
CUST_04393,2025-06-01,1,1.0,0.35
CUST_04393,2025-07-01,1,1.0,0.35
CUST_04394,2025-12-01,1,0.0,0.35
CUST_04395,2025-05-01,1,0.0,0.55
CUST_04395,2025-07-01,1,1.0,0.61
CUST_04395,2025-09-01,1,0.0,0.55
CUST_04395,2025-10-01,1,0.0,0.55
CUST_04395,2025-11-01,1,1.0,0.61
CUST_04396,2025-07-01,1,1.0,0.55
CUST_04396,2025-08-01,2,0.0,0.55
CUST_04396,2025-12-01,1,1.0,0.55
CUST_04397,2025-07-01,1,0.0,0.35
CUST_04397,2025-08-01,1,1.0,0.35
CUST_04397,2025-11-01,2,0.0,0.35
CUST_04397,2025-12-01,1,0.0,0.35
CUST_04398,2024-12-01,1,1.0,0.75
CUST_04398,2025-01-01,1,1.0,0.75
CUST_04398,2025-02-01,1,1.0,0.75
CUST_04398,2025-03-01,1,1.0,0.75
CUST_04398,2025-04-01,1,1.0,0.83
CUST_04398,2025-06-01,1,0.0,0.83
CUST_04398,2025-07-01,1,1.0,0.75
CUST_04400,2024-09-01,1,0.0,0.35
CUST_04400,2025-07-01,2,0.0,0.35
CUST_04401,2025-04-01,1,1.0,0.35
CUST_04401,2025-06-01,1,0.0,0.35
CUST_04401,2025-07-01,1,1.0,0.35
CUST_04401,2025-11-01,1,0.0,0.35
CUST_04402,2025-07-01,2,1.0,0.35
CUST_04402,2025-10-01,1,0.0,0.35
CUST_04403,2025-01-01,1,0.0,0.35
CUST_04403,2025-03-01,1,1.0,0.35
CUST_04403,2025-04-01,1,1.0,0.35
CUST_04403,2025-06-01,1,0.0,0.39
CUST_04403,2025-09-01,1,1.0,0.35
CUST_04404,2025-02-01,1,0.0,0.35
CUST_04404,2025-07-01,2,0.5,0.405
CUST_04405,2025-05-01,1,1.0,0.9
CUST_04405,2025-08-01,1,1.0,0.75
CUST_04405,2025-11-01,1,1.0,0.83
CUST_04407,2025-10-01,1,0.0,0.55
CUST_04407,2025-11-01,1,1.0,0.61
CUST_04408,2024-06-01,2,0.5,0.75
CUST_04408,2024-07-01,1,0.0,0.75
CUST_04408,2024-10-01,1,0.0,0.75
CUST_04408,2024-12-01,2,1.0,0.75
CUST_04408,2025-03-01,3,1.0,0.7999999999999999
CUST_04408,2025-05-01,2,1.0,0.79
CUST_04408,2025-07-01,3,0.6666666666666666,0.75
CUST_04408,2025-08-01,2,0.5,0.79
CUST_04408,2025-09-01,2,1.0,0.825
CUST_04408,2025-12-01,1,1.0,0.83
CUST_04409,2025-04-01,1,0.0,0.42
CUST_04409,2025-06-01,2,0.0,0.385
CUST_04409,2025-09-01,1,0.0,0.35
CUST_04410,2025-09-01,1,1.0,0.35
CUST_04411,2025-04-01,1,0.0,0.35
CUST_04411,2025-05-01,1,0.0,0.35
CUST_04411,2025-12-01,1,1.0,0.39
CUST_04412,2025-10-01,1,1.0,0.39
CUST_04412,2025-11-01,1,1.0,0.35
CUST_04413,2025-12-01,2,0.0,0.55
CUST_04415,2024-07-01,1,1.0,0.55
CUST_04415,2025-03-01,1,1.0,0.61
CUST_04415,2025-06-01,1,1.0,0.55
CUST_04415,2025-10-01,1,0.0,0.55
CUST_04415,2025-11-01,1,0.0,0.55
CUST_04416,2024-10-01,1,0.0,0.42
CUST_04416,2025-01-01,1,0.0,0.39
CUST_04416,2025-05-01,1,1.0,0.39
CUST_04416,2025-11-01,1,1.0,0.35
CUST_04417,2024-04-01,1,0.0,0.35
CUST_04417,2024-12-01,1,0.0,0.39
CUST_04417,2025-12-01,1,0.0,0.35
CUST_04418,2025-01-01,1,0.0,0.35
CUST_04418,2025-04-01,1,1.0,0.35
CUST_04418,2025-09-01,1,0.0,0.35
CUST_04418,2025-10-01,1,1.0,0.42
CUST_04418,2025-11-01,1,0.0,0.39
CUST_04419,2024-11-01,2,1.0,0.55
CUST_04419,2025-02-01,1,1.0,0.55
CUST_04419,2025-10-01,1,0.0,0.55
CUST_04419,2025-12-01,1,1.0,0.55
CUST_04420,2025-09-01,1,1.0,0.55
CUST_04420,2025-11-01,1,1.0,0.55
CUST_04421,2024-09-01,1,0.0,0.35
CUST_04421,2024-11-01,1,0.0,0.35
CUST_04421,2025-07-01,1,0.0,0.42
CUST_04422,2025-05-01,1,0.0,0.35
CUST_04422,2025-08-01,1,0.0,0.35
CUST_04422,2025-09-01,1,0.0,0.39
CUST_04424,2025-05-01,1,0.0,0.35
CUST_04424,2025-09-01,1,0.0,0.35
CUST_04424,2025-10-01,1,1.0,0.42
CUST_04426,2024-02-01,1,1.0,0.55
CUST_04426,2024-07-01,2,0.0,0.5800000000000001
CUST_04426,2024-10-01,2,0.5,0.55
CUST_04426,2025-02-01,1,1.0,0.61
CUST_04426,2025-03-01,1,0.0,0.61
CUST_04426,2025-04-01,1,1.0,0.61
CUST_04426,2025-05-01,1,1.0,0.55
CUST_04426,2025-09-01,2,0.5,0.5800000000000001
CUST_04426,2025-10-01,2,0.5,0.55
CUST_04427,2025-01-01,1,1.0,0.35
CUST_04427,2025-02-01,1,1.0,0.42
CUST_04427,2025-05-01,1,0.0,0.35
CUST_04428,2025-11-01,1,1.0,0.75
CUST_04428,2025-12-01,1,0.0,0.83
CUST_04429,2025-11-01,1,0.0,0.35
CUST_04430,2025-03-01,1,0.0,0.35
CUST_04431,2024-11-01,1,1.0,0.35
CUST_04431,2025-03-01,1,0.0,0.35
CUST_04431,2025-11-01,1,0.0,0.39
CUST_04432,2025-05-01,1,0.0,0.39
CUST_04433,2025-05-01,2,1.0,0.83
CUST_04433,2025-09-01,1,1.0,0.75
CUST_04433,2025-11-01,2,0.5,0.825
CUST_04434,2024-07-01,1,1.0,0.75
CUST_04434,2025-03-01,2,1.0,0.79
CUST_04434,2025-07-01,1,1.0,0.75
CUST_04434,2025-09-01,2,0.5,0.79
CUST_04434,2025-11-01,2,1.0,0.79
CUST_04435,2024-12-01,1,0.0,0.42
CUST_04435,2025-06-01,1,1.0,0.35
CUST_04436,2025-11-01,1,1.0,0.42
CUST_04437,2025-08-01,1,1.0,0.35
CUST_04437,2025-09-01,1,1.0,0.35
CUST_04438,2025-02-01,1,0.0,0.35
CUST_04438,2025-12-01,1,0.0,0.35
CUST_04439,2025-04-01,1,0.0,0.61
CUST_04439,2025-05-01,1,1.0,0.61
CUST_04439,2025-07-01,1,0.0,0.55
CUST_04441,2025-10-01,1,1.0,0.35
CUST_04441,2025-11-01,1,1.0,0.39
CUST_04441,2025-12-01,1,1.0,0.39
CUST_04442,2024-02-01,1,1.0,0.55
CUST_04442,2024-04-01,1,0.0,0.66
CUST_04442,2024-10-01,1,0.0,0.61
CUST_04442,2025-06-01,1,1.0,0.55
CUST_04442,2025-07-01,1,0.0,0.55
CUST_04442,2025-08-01,1,1.0,0.55
CUST_04443,2025-01-01,3,0.6666666666666666,0.55
CUST_04443,2025-05-01,1,1.0,0.55
CUST_04443,2025-06-01,1,0.0,0.55
CUST_04443,2025-07-01,2,1.0,0.55
CUST_04444,2024-12-01,1,0.0,0.61
CUST_04444,2025-04-01,1,1.0,0.61
CUST_04444,2025-07-01,1,0.0,0.55
CUST_04444,2025-08-01,1,1.0,0.55
CUST_04444,2025-09-01,1,1.0,0.55
CUST_04444,2025-11-01,1,1.0,0.55
CUST_04445,2024-03-01,1,0.0,0.55
CUST_04445,2024-04-01,1,1.0,0.55
CUST_04445,2024-06-01,1,1.0,0.55
CUST_04445,2024-09-01,1,1.0,0.66
CUST_04445,2024-11-01,1,0.0,0.61
CUST_04445,2025-11-01,1,1.0,0.61
CUST_04446,2025-11-01,1,0.0,0.35
CUST_04446,2025-12-01,1,1.0,0.35
CUST_04447,2024-10-01,1,1.0,0.66
CUST_04447,2025-01-01,1,0.0,0.61
CUST_04447,2025-05-01,1,1.0,0.61
CUST_04447,2025-08-01,2,1.0,0.635
CUST_04447,2025-12-01,1,1.0,0.66
CUST_04448,2024-08-01,2,1.0,0.75
CUST_04448,2024-12-01,1,1.0,0.83
CUST_04448,2025-05-01,1,1.0,0.75
CUST_04448,2025-06-01,1,1.0,0.75
CUST_04448,2025-07-01,1,1.0,0.75
CUST_04449,2025-09-01,1,0.0,0.75
CUST_04450,2024-10-01,1,0.0,0.39
CUST_04450,2024-11-01,1,1.0,0.39
CUST_04450,2025-05-01,1,1.0,0.35
CUST_04450,2025-10-01,1,1.0,0.42
CUST_04451,2025-12-01,1,0.0,0.35
CUST_04452,2025-07-01,1,0.0,0.35
CUST_04452,2025-10-01,1,0.0,0.35
CUST_04453,2025-04-01,1,0.0,0.35
CUST_04453,2025-07-01,1,0.0,0.39
CUST_04453,2025-10-01,1,1.0,0.39
CUST_04454,2025-12-01,2,1.0,0.61
CUST_04455,2025-09-01,1,0.0,0.35
CUST_04456,2025-07-01,1,0.0,0.35
CUST_04457,2025-01-01,1,1.0,0.55
CUST_04457,2025-05-01,1,1.0,0.55
CUST_04457,2025-07-01,1,1.0,0.61
CUST_04458,2024-02-01,1,0.0,0.42
CUST_04458,2024-07-01,1,0.0,0.35
CUST_04459,2025-07-01,1,0.0,0.35
CUST_04460,2024-11-01,1,0.0,0.55
CUST_04460,2025-05-01,1,1.0,0.55
CUST_04460,2025-09-01,1,0.0,0.55
CUST_04460,2025-10-01,1,1.0,0.61
CUST_04460,2025-11-01,1,0.0,0.55
CUST_04461,2025-09-01,1,1.0,0.35
CUST_04461,2025-11-01,1,0.0,0.35
CUST_04462,2024-09-01,2,0.5,0.55
CUST_04462,2024-12-01,2,1.0,0.5800000000000001
CUST_04462,2025-06-01,1,0.0,0.55
CUST_04462,2025-08-01,1,0.0,0.61
CUST_04462,2025-10-01,1,0.0,0.55
CUST_04462,2025-12-01,2,0.5,0.55
CUST_04463,2024-03-01,1,0.0,0.39
CUST_04463,2024-05-01,2,0.5,0.35
CUST_04463,2024-07-01,1,0.0,0.35
CUST_04463,2025-01-01,1,0.0,0.39
CUST_04463,2025-02-01,1,0.0,0.35
CUST_04463,2025-08-01,1,0.0,0.35
CUST_04464,2025-10-01,1,0.0,0.35
CUST_04465,2025-10-01,1,0.0,0.35
CUST_04466,2024-08-01,3,0.3333333333333333,0.41
CUST_04466,2024-09-01,1,0.0,0.39
CUST_04466,2025-11-01,1,1.0,0.35
CUST_04467,2025-01-01,1,0.0,0.35
CUST_04468,2025-01-01,2,0.0,0.35
CUST_04468,2025-06-01,1,1.0,0.35
CUST_04470,2025-02-01,1,1.0,0.35
CUST_04470,2025-03-01,1,0.0,0.35
CUST_04470,2025-04-01,1,1.0,0.35
CUST_04470,2025-08-01,1,1.0,0.35
CUST_04471,2025-10-01,1,0.0,0.35
CUST_04472,2024-06-01,1,0.0,0.75
CUST_04472,2024-11-01,1,0.0,0.75
CUST_04472,2024-12-01,1,1.0,0.75
CUST_04472,2025-01-01,1,1.0,0.83
CUST_04472,2025-03-01,1,0.0,0.83
CUST_04472,2025-05-01,1,1.0,0.75
CUST_04472,2025-06-01,1,1.0,0.75
CUST_04472,2025-07-01,1,1.0,0.75
CUST_04472,2025-09-01,1,1.0,0.83
CUST_04474,2024-03-01,1,1.0,0.39
CUST_04474,2025-02-01,1,1.0,0.42
CUST_04474,2025-04-01,1,0.0,0.35
CUST_04474,2025-06-01,1,0.0,0.39
CUST_04474,2025-09-01,1,0.0,0.35
CUST_04474,2025-11-01,1,0.0,0.39
CUST_04475,2024-12-01,1,0.0,0.35
CUST_04475,2025-07-01,1,1.0,0.42
CUST_04477,2024-12-01,1,1.0,0.35
CUST_04477,2025-01-01,1,0.0,0.39
CUST_04477,2025-05-01,1,0.0,0.35
CUST_04477,2025-06-01,1,0.0,0.35
CUST_04477,2025-08-01,1,1.0,0.35
CUST_04478,2025-12-01,1,0.0,0.83
CUST_04479,2024-12-01,1,0.0,0.35
CUST_04479,2025-04-01,1,1.0,0.35
CUST_04480,2025-09-01,2,0.0,0.37
CUST_04480,2025-10-01,1,0.0,0.35
CUST_04481,2025-05-01,1,0.0,0.55
CUST_04481,2025-08-01,1,0.0,0.61
CUST_04481,2025-09-01,1,0.0,0.55
CUST_04481,2025-10-01,2,0.0,0.605
CUST_04482,2024-11-01,1,1.0,0.83
CUST_04482,2025-02-01,1,1.0,0.75
CUST_04482,2025-04-01,1,1.0,0.75
CUST_04482,2025-08-01,1,1.0,0.83
CUST_04482,2025-10-01,1,1.0,0.75
CUST_04483,2025-12-01,1,1.0,0.9
CUST_04485,2025-10-01,1,0.0,0.35
CUST_04486,2025-04-01,1,0.0,0.61
CUST_04489,2025-09-01,2,0.5,0.35
CUST_04489,2025-11-01,2,0.5,0.385
CUST_04489,2025-12-01,1,1.0,0.35
CUST_04491,2025-01-01,1,1.0,0.75
CUST_04491,2025-05-01,1,1.0,0.75
CUST_04491,2025-11-01,1,1.0,0.75
CUST_04491,2025-12-01,1,1.0,0.9
CUST_04492,2025-03-01,1,1.0,0.55
CUST_04492,2025-05-01,3,0.6666666666666666,0.59
CUST_04492,2025-08-01,1,1.0,0.61
CUST_04493,2025-08-01,1,0.0,0.39
CUST_04494,2025-03-01,1,1.0,0.55
CUST_04494,2025-09-01,1,1.0,0.61
CUST_04495,2024-10-01,1,0.0,0.35
CUST_04495,2025-11-01,1,1.0,0.42
CUST_04496,2025-06-01,1,0.0,0.35
CUST_04496,2025-07-01,1,0.0,0.39
CUST_04496,2025-12-01,1,0.0,0.42
CUST_04498,2025-08-01,1,0.0,0.35
CUST_04499,2024-05-01,1,0.0,0.35
CUST_04499,2024-06-01,1,0.0,0.39
CUST_04499,2025-02-01,1,0.0,0.35
CUST_04499,2025-06-01,1,0.0,0.35
CUST_04499,2025-11-01,1,0.0,0.35
CUST_04501,2024-12-01,1,0.0,0.75
CUST_04501,2025-03-01,1,0.0,0.83
CUST_04501,2025-08-01,1,1.0,0.83
CUST_04501,2025-09-01,1,1.0,0.75
CUST_04501,2025-11-01,1,1.0,0.75
CUST_04502,2025-07-01,1,0.0,0.75
CUST_04502,2025-10-01,1,1.0,0.75
CUST_04503,2025-12-01,3,0.6666666666666666,0.8266666666666667
CUST_04504,2024-10-01,1,1.0,0.61
CUST_04504,2024-11-01,3,1.0,0.59
CUST_04504,2025-03-01,1,0.0,0.61
CUST_04504,2025-07-01,1,1.0,0.55
CUST_04504,2025-11-01,1,1.0,0.55
CUST_04506,2025-08-01,1,1.0,0.75
CUST_04506,2025-10-01,1,0.0,0.9
CUST_04506,2025-12-01,1,0.0,0.75
CUST_04507,2024-12-01,3,1.0,0.8266666666666667
CUST_04507,2025-05-01,1,1.0,0.9
CUST_04507,2025-08-01,1,1.0,0.75
CUST_04507,2025-09-01,1,0.0,0.75
CUST_04507,2025-11-01,2,0.5,0.79
CUST_04508,2025-07-01,1,1.0,0.39
CUST_04508,2025-09-01,1,0.0,0.42
CUST_04508,2025-11-01,1,1.0,0.39
CUST_04508,2025-12-01,1,1.0,0.35
CUST_04509,2025-06-01,1,0.0,0.35
CUST_04509,2025-09-01,1,0.0,0.39
CUST_04510,2024-12-01,1,1.0,0.55
CUST_04510,2025-02-01,1,1.0,0.55
